dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_I_12_5,ok,2,BFGS,0.9995574907135638,0.10256084464803186,36,29,36,13.642280101776123,,0.01,(((2.63 + (-2.643473215745853 + (0.8815481695584527 * x_0))) * (6.23 + (2.23 * (-2.7429584544718253 + (0.9245535089554948 * x_1))))) * (0.544 + (-0.00649 * cos(((-25.1 + (-58.99936779967157 * exp((0.030300180622681132 + (-53.034666291381555 * (-2.643473215745853 + (0.8815481695584527 * x_0))))))) - (-0.039700000000000006 + (-67.7 * (-2.643473215745853 + (0.8815481695584527 * x_0))))))))),-(0.8815481695584527*x_0 - 0.01347321574585308)*(2.061754324970753*x_1 + 0.11320264652783006)*(0.00649*cos(((59.68081107910725*x_0 - 204.02343670599426)*exp(46.752612992310783*x_0) - 4.6798730845079064e+62)*exp(-46.752612992310783*x_0)) - 0.544)
feynman_I_13_12,ok,5,NoRef,0.9494836665622632,2.1835986696343777,60,54,60,15.289461374282837,,0.01,(((-2.75 + (-2.7093703865142946 + (0.8748960358981902 * x_2))) * ((0.8 + (0.302 * (-2.6701260084176734 + (0.8768008800903796 * x_1)))) * (0.00596 + (0.00261 * (-2.384599847508499 + (0.8257596665344117 * x_4)))))) * (((-0.00326 + inv((2.48 + (-2.5612832345666563 + (0.8379805705041466 * x_3))))) * (0.0449 + (-27.400000000000002 * tan((0.0631 + (0.02 * (-2.668801708030412 + (0.8819198439156285 * x_0)))))))) * ((-97.7 + (-7.74 * (-2.5612832345666563 + (0.8379805705041466 * x_3)))) * ((-0.158 + (-3.95 * (-2.7093703865142946 + (0.8748960358981902 * x_2)))) - (0.024200000000000003 + (-3.9 * (-2.5612832345666563 + (0.8379805705041466 * x_3)))))))),-(0.2647938657872946*x_1 - 0.0063780545421372979)*(0.8748960358981902*x_2 - 5.4593703865142946)*(0.002731816659843518*x_3 - 1.0002649833446873)*(6.485969615702095*x_3 + 77.875667764454083)*(0.002155232729654814*x_4 - 0.0002638056019971822)*(27.400000000000002*tan(0.01763839687831257*x_0 + 0.009723965839391762) - 0.0449)*(-3.455839341797851*x_2 + 3.268124224966172*x_3 + 0.53080841192150481)/(0.8379805705041466*x_3 - 0.081283234566656318)
feynman_I_13_4,ok,4,NoRef,0.9970523131052823,1.3875524726054813,40,42,40,15.708571195602417,,0.01,((0.2 + (0.07200000000000001 * (-2.7370812263130415 + (0.902756266590703 * x_0)))) * ((90.0 + (80.0 * exp((0.3 + (0.43 * (-2.6220737557332443 + (0.8728146501207767 * x_1))))))) - ((0.060000000000000005 + (-40.0 * (-2.5379950056480767 + (0.8946994347622791 * x_3)))) + ((0.01 + (-5.0 * (-2.5379950056480767 + (0.8946994347622791 * x_3)))) + ((0.8 + (0.18000000000000002 * (-2.548140169947589 + (0.8525284766606351 * x_2)))) * ((-0.1 + (-60.0 * (-2.548140169947589 + (0.8525284766606351 * x_2)))) + (-0.1 + (-0.6 * ((0.1 + (-4.6000000000000005 * (-2.5379950056480767 + (0.8946994347622791 * x_3)))))**2)))))))),(0.06499845119453062*x_0 + 0.0029301517054609952)*(40.26147456430256*x_3 + (0.15345512579891433*x_2 + 0.34133476940943397)*(51.15170859963811*x_2 + 0.6*(4.1156173999064843*x_3 - 11.774777025981154)**2 - 152.6884101968553) + 34.971551605527628*exp(0.375310299551934*x_1) - 24.279775254163452)
feynman_I_14_3,ok,3,NoRef,0.9994407869011338,0.43515013298866195,26,26,26,13.820007085800171,,0.01,(((2.5 + (-2.428453058567591 + (0.8889549158624802 * x_0))) * (0.2 + (0.07500000000000001 * (-2.722875886256813 + (0.8863816221636266 * x_2))))) * ((51.0 + (19.0 * (-2.6760694322662943 + (0.8805989180487918 * x_1)))) + (-0.01 + (-0.6 * cos((0.01 + (24.1 * (-2.722875886256813 + (0.8863816221636266 * x_2))))))))),(0.8889549158624802*x_0 + 0.07154694143240897)*(0.066478621662272*x_2 - 0.004215691469260988)*(16.73137944292704*x_1 - 0.6*cos(21.3617970941434*x_2 - 65.6113088587892) + 0.14468078694040827)
feynman_I_14_4,ok,2,NoRef,0.9995799782442872,0.2714321774553103,34,32,34,11.736518144607544,,0.01,((0.02 + (0.0075 * (-2.626437502441532 + (0.8816095514609437 * x_0)))) * (-0.01 + (0.09000000000000001 * (((88.0 + (33.0 * (-2.630906588185309 + (0.8633123577016952 * x_1)))) - (0.3 + (0.7000000000000001 * cos((0.3 + (9.0 * inv((0.01 + (0.9 * (-2.626437502441532 + (0.8816095514609437 * x_0))))))))))))**2))),(0.006612071635957078*x_0 + 0.0003017187316885109)*(0.09000000000000001*(28.48930780415594*x_1 - 0.7000000000000001*cos((0.2380345788944548*x_0 + 8.293861874340786)/(0.7934485963148494*x_0 - 2.353793752197379)) + 0.8800825898848029)**2 - 0.01)
feynman_I_15_10,ok,3,NoRef,0.9942967264366894,0.1523321248004652,67,65,67,17.00482201576233,,0.01,((0.00714 + (0.0026899999999999997 * (-2.644856021421248 + (0.8646173589431646 * x_0)))) * (((0.0031999999999999997 * ((34.4 + (-57.300000000000004 * (-2.999068701425839 + (0.46665137782532334 * x_2)))))**2) - (-0.047400000000000005 + (-2.62 * (-2.644856021421248 + (0.8646173589431646 * x_0))))) + ((-2.8000000000000003 + (-0.515 * (-5.457180456861609 + (3.6446002602554834 * x_1)))) * (-65.6 + (-20.6 * sqrt(((78.3 + (60.0 * inv((3.6 + (-2.999068701425839 + (0.46665137782532334 * x_2)))))) * (0.7110000000000001 + (0.0432 * cos((-1.5 + (-0.42400000000000004 * sin((-6.8100000000000005 + (92.3 * (-5.457180456861609 + (3.6446002602554834 * x_1))))))))))))))))),(0.0023258206955571125*x_0 + 2.5337302376843363e-5)*(2.265297480431091*x_0 + (1.876969134031574*x_1 - 0.010447935283728414)*(20.6*sqrt((36.538802883722816*x_2 + 107.0529206783568)*(0.0432*cos(0.42400000000000004*sin(336.39660402158111*x_1 - 510.5077561683265) + 1.5) + 0.7110000000000001)/(0.46665137782532334*x_2 + 0.6009312985741611)) + 65.6) + 0.0031999999999999997*(26.739123949391029*x_2 - 206.24663659170058)**2 - 6.88212277612367)
feynman_I_15_3t,ok,4,NoRef,0.9967662230291248,0.06855947203696663,42,44,42,8.667233228683472,,0.01,((2.8000000000000003 + (1.2 * (-2.419137422785296 + (0.862311797425404 * x_3)))) - ((0.006999999999999999 + (-0.005 * (-3.34115030979141 + (0.5107587437264599 * x_1)))) * ((6.0 + (6.0 * (-2.717105569629776 + (0.8849901747612658 * x_0)))) + (((0.1 + (-5.192961335421972 + (3.487532856832522 * x_2))) + (0.1 + (-0.9 * (-3.34115030979141 + (0.5107587437264599 * x_1))))) * ((-3.0 + (-5.0 * (-2.419137422785296 + (0.862311797425404 * x_3)))) + (0.1 + (4.9 * cos((0.9 + (-9.9 * (-2.717105569629776 + (0.8849901747612658 * x_0)))))))))))),1.03477415691048*x_3 + (0.02370575154895705 - 0.0025537937186323*x_1)*(-5.309941048567595*x_0 + (0.4596828693538139*x_1 - 3.487532856832522*x_2 + 1.985926056609703)*(-4.31155898712702*x_3 + 4.9*cos(8.761402730136532*x_0 - 27.79934513933478) + 9.19568711392648) + 10.30263341777866) - 0.10296490734235477
feynman_I_15_3x,ok,4,NoRef,0.986134176265635,0.19384096489535904,43,43,43,22.008487939834595,,0.01,((8.0 + (1.42 * (-5.31046149851653 + (0.7020053706524357 * x_0)))) - ((0.05 + (0.008 * (-5.10499948290293 + (3.3738543444755535 * x_1)))) * ((55.0 + (8.4 * (-5.406940417278592 + (3.651746841581515 * x_3)))) - (0.01 + (0.9 * abs(((0.060000000000000005 + (-0.05 * (-2.178268316616358 + (0.18522376390576137 * x_2)))) * ((-0.01 + (80.0 * (-2.178268316616358 + (0.18522376390576137 * x_2)))) + (60.0 + (-30.0 * cos((0.9 + (9.4 * (-5.31046149851653 + (0.7020053706524357 * x_0))))))))))))))),0.9968476263264587*x_0 - (0.026990834755804429*x_1 + 0.00916000413677656)*(30.67467346928473*x_3 - 0.9*Abs((0.009261188195288069*x_2 - 0.16891341583081791)*(-14.81790111246091*x_2 + 30.0*cos(6.598850484132896*x_0 - 49.0183380860554) + 114.2714653293086)) + 9.571700494859826) + 0.459144672106527
feynman_I_16_6,ok,3,NoRef,0.8774707530855873,0.42081683544192683,74,58,74,17.232781887054443,,0.01,(((1.18 * (-2.338683200901609 + (0.839476836958178 * x_0))) + (0.00332 + (10.3 * inv((7.46 + (-0.008289999999999999 * sqrt((49.4 + (-0.406 * (-2.338683200901609 + (0.839476836958178 * x_0))))))))))) + (-0.0367 + (0.00035999999999999997 * ((68.0 + (-9.47 * abs(((-0.08900000000000001 + (-0.05740000000000001 * (-2.550087265129937 + (0.8894335703382671 * x_1)))) * ((0.64 + (-9.63 * (-2.338683200901609 + (0.839476836958178 * x_0)))) + ((0.07390000000000001 + (0.8410000000000001 * (-2.7471278243839246 + (0.9079909650983548 * x_2)))) * (0.05 + (6.38 * (-2.550087265129937 + (0.8894335703382671 * x_1)))))))))))**2))),((0.008289999999999999*sqrt(50.34950537956605 - 0.34082759580502*x_0) - 7.46)*(0.99058266761065*x_0 + 0.00035999999999999997*(9.47*Abs((0.05105348693741654*x_1 - 0.0573750090184584)*(-8.08416193990725*x_0 + (5.674586178758144*x_1 - 16.219556751529)*(0.7636204016477165*x_2 - 2.2364345003068808) + 23.1615192246825)) - 68.0)**2 - 2.793026177063899) - 10.3)/(0.008289999999999999*sqrt(50.34950537956605 - 0.34082759580502*x_0) - 7.46)
feynman_I_18_12,ok,3,NoRef,0.9962743359222159,0.4240006113402747,24,22,24,18.140506505966187,,0.01,(((2.5 + (-2.548286892362978 + (0.86026417115375 * x_1))) * (0.1 + (0.042 * (-2.421696017227875 + (0.8519542273871007 * x_0))))) * (0.1 + (34.300000000000004 * sin((0.62 + (-1.4000000000000001 * (-1.725396682298155 + (0.6944642421502414 * x_2)))))))),-(0.03578207755025823*x_0 - 0.00171123272357075)*(0.86026417115375*x_1 - 0.04828689236297801)*(34.300000000000004*sin(0.97224993901033803*x_2 - 3.0355553552174172) - 0.1)
feynman_I_18_14,ok,4,NoRef,0.9972230338775564,1.3445343851743867,35,35,35,15.09211254119873,,0.01,((0.111 + (23.1 * sin((-0.0451 + (-2.7962163559154027 + (0.9041044335611569 * x_3)))))) * ((((-0.09090000000000001 + cos((-0.0575 + (0.0273 * (-2.6000499735222258 + (0.8575648261012243 * x_0)))))) - (72.5 + (28.0 * (-2.613124523709804 + (0.8658355855259678 * x_2))))) * (-0.021500000000000002 + (-0.007699999999999999 * (-2.6000499735222258 + (0.8575648261012243 * x_0))))) * ((-1.37 + (-0.007379999999999999 * (-2.6321438473229772 + (0.8768714116868315 * x_1)))) + (0.556 + (-0.3 * (-2.6321438473229772 + (0.8768714116868315 * x_1))))))),(0.006603249160979426*x_0 + 0.0014796152038788661)*(0.2695327345242983*x_1 + 0.0049316242098633584)*(23.1*sin(0.9041044335611569*x_3 - 2.8413163559154027) + 0.111)*(-24.2433963947271*x_2 + cos(0.02341151975256342*x_0 - 0.12848136427715677) + 0.5765866638745129)
feynman_I_18_4,ok,4,NoRef,0.9583032391620957,0.18113054993349287,29,31,29,6.0316853523254395,,0.01,((3.1 + (0.6 * (-2.604761631720367 + (0.8569951062057086 * x_2)))) - (((0.001 + (-2.8149539998910376 + (0.9007791820199235 * x_3))) + ((0.001 + (-0.5 * (-2.604761631720367 + (0.8569951062057086 * x_2)))) * (0.2 + (0.5 * (-2.6157150245109952 + (0.8800441601899178 * x_1)))))) * (-0.6 + (0.16 * (-2.664498595282067 + (0.8920120394009231 * x_0)))))),0.5141970637234251*x_2 + (0.1427219263041477*x_0 - 1.026319775245131)*(-0.9007791820199235*x_3 + (0.4400220800949589*x_1 - 1.1078575122554976)*(0.4284975531028543*x_2 - 1.303380815860184) + 2.8139539998910376) + 1.53714302096778
feynman_I_24_6,ok,4,NoRef,0.9957987765240227,0.9556470758882754,43,43,43,15.93236494064331,,0.01,((0.030000000000000002 + (0.0087 * (-3.4568449343419667 + (1.721945283087779 * x_0)))) * (-0.01 + (0.09000000000000001 * ((((3.6 + (-3.567613329038069 + (1.7349021460027578 * x_3))) + (-0.1 + (0.01 * (-3.6425304974630017 + (1.7917824686289467 * x_2))))) * ((24.0 + (3.0 * (-3.6425304974630017 + (1.7917824686289467 * x_2)))) - ((-0.04 + (0.011000000000000001 * (-3.6425304974630017 + (1.7917824686289467 * x_2)))) * (-20.0 + (80.8 * (-3.528758604253555 + (1.7555246602223264 * x_1))))))))**2))),(0.01498092396286368*x_0 - 7.455092877510619e-5)*(0.09000000000000001*(0.017917824686289467*x_2 + 1.7349021460027578*x_3 - 0.10403863401269893)**2*(5.3753474058868401*x_2 - (141.84639254596397*x_1 - 305.1236952236872)*(0.019709607154918415*x_2 - 0.080067835472093023) + 13.072408507610995)**2 - 0.01)
feynman_I_25_13,ok,2,NoRef,0.998287097607741,0.03423214546219401,37,26,37,15.549179077148438,,0.01,((0.02 + (0.007699999999999999 * (-2.5512487222767346 + (0.8665706977286725 * x_0)))) * (-0.1 + (4.8 * inv(((0.097 + (0.041 * (-2.400742498290202 + (0.8003923054356457 * x_1)))) + (0.001 + (-0.0015 * sin((0.3 + (-90.0 * (-2.400742498290202 + (0.8003923054356457 * x_1)))))))))))),(-0.006672594372510777*x_0 - 0.00035538483846914669)*(0.003281608452286148*x_1 + 0.00015*sin(72.03530748920811*x_1 - 216.3668248461182) - 4.80004304424299)/(0.03281608452286148*x_1 + 0.0015*sin(72.03530748920811*x_1 - 216.3668248461182) - 0.0004304424298982824)
feynman_I_26_2,ok,2,NoRef,0.9589715711032054,0.09783455795329235,43,43,43,15.728888273239136,,0.01,(((0.0009299999999999999 + sin((((-2.401625007900688 + (0.840568848454874 * x_1)) + (((-9.999999999999999e-05 + exp((-0.0737 + (-0.09770000000000001 * (-2.401625007900688 + (0.840568848454874 * x_1)))))) - (-0.777 + (0.00341 * (-1.564164953504747 + (3.41799237175793 * x_0))))) * (-0.08410000000000001 + (0.0053 * (-2.401625007900688 + (0.840568848454874 * x_1)))))) * (0.758 + (0.06380000000000001 * (-1.564164953504747 + (3.41799237175793 * x_0))))))) + (-0.0451 + (0.050800000000000005 * (-2.401625007900688 + (0.840568848454874 * x_1))))) * (-0.624 + (-0.4 * (-1.564164953504747 + (3.41799237175793 * x_0))))),(0.001665981401898831 - 1.36719694870317*x_0)*(0.042700897501507604*x_1 + sin((0.218067913318156*x_0 + 0.6582062759663971)*(0.840568848454874*x_1 + (0.00445501489681083*x_1 - 0.09682861254187366)*(-0.0116553539876945*x_0 + 0.7822338024914512 + 1.174613037152282*exp(-0.0821235764940412*x_1)) - 2.401625007900688)) - 0.16617255040135496)
feynman_I_27_6,ok,3,NoRef,0.9482569551551596,0.09100194371787575,68,52,68,17.236730575561523,,0.01,((((0.7030000000000001 + (-0.00534 * (-2.3985862823410833 + (0.8064518581298143 * x_1)))) + (-0.436 + (93.2 * inv(((0.749 + (0.793 * (-2.7198734845172403 + (0.8655823842985322 * x_2)))) - (-2.14 + (-0.00041 * abs((32.8 + (0.382 * ((-0.00327 + (0.008369999999999999 * (-2.3985862823410833 + (0.8064518581298143 * x_1)))))**2)))))))))) - (-0.08420000000000001 + (7.390000000000001 * (-2.5212812957632926 + (0.8269424556449783 * x_0))))) * (((2.58 + (-2.3985862823410833 + (0.8064518581298143 * x_1))) * (-0.678 + (0.030500000000000003 * arctan((-0.884 + (8.52 * (-2.3985862823410833 + (0.8064518581298143 * x_1)))))))) * (-0.0117 + (-0.00356 * (-2.5212812957632926 + (0.8269424556449783 * x_0)))))),(0.002943915142096123*x_0 + 0.0027242385870826792)*(0.8064518581298143*x_1 + 0.18141371765891677)*((6.111104747216391*x_0 + 0.004306452922413209*x_1 - 18.996277226438436)*(0.6864068307487361*x_2 + 0.00015662*(0.006750002052546545*x_1 - 0.023346167183194865)**2 + 0.74558832677782837) - 93.2)*(0.030500000000000003*atan(6.870969831266018*x_1 - 21.319955125546029) - 0.678)/(0.6864068307487361*x_2 + 0.00015662*(0.006750002052546545*x_1 - 0.023346167183194865)**2 + 0.74558832677782837)
feynman_I_29_16,ok,4,NoRef,0.7490117972431527,1.0055277247949848,54,54,54,16.69928240776062,,0.01,(0.00137 + (0.234 * sqrt((0.299 + (0.015600000000000001 * abs(((-0.0036 + (7.09 * ((5.21 + (-2.719956086378315 + (0.8786412216232687 * x_0))))**2)) * (((0.00612 + (-9.77 * (-2.6705100830629784 + (0.8888164274402005 * x_1)))) * (0.0274 + (-2.3000000000000003 * (-2.719956086378315 + (0.8786412216232687 * x_0))))) - (((-0.044500000000000005 + (-2.585674534025608 + (0.8767406575303234 * x_3))) - ((-0.006209999999999999 + (41.2 * (-2.585674534025608 + (0.8767406575303234 * x_3)))) - (0.37 + (38.7 * (-2.4962836392515335 + (0.8671704050930179 * x_2)))))) * (-2.04 + (-0.637 * (-2.6705100830629784 + (0.8888164274402005 * x_1))))))))))))),0.234*sqrt(0.015600000000000001*Abs(((2.0208748097335183*x_0 - 6.2832989986701253)*(8.683736496090758*x_1 - 26.097003511525298) + (0.5661760642794077*x_1 + 0.33888507708888277)*(33.5594946770998*x_2 - 35.244974432719*x_3 + 7.6696494287950932))*(7.09*(0.8786412216232687*x_0 + 2.490043913621685)**2 - 0.0036)) + 0.299) + 0.00137
feynman_I_29_4,ok,2,NoRef,0.9991372700247803,0.037925222507988784,54,54,54,20.1675124168396,,0.01,((-0.00617 + (-0.00282 * (-2.1650620520807715 + (0.38592391333961634 * x_0)))) * (-0.271 + (8.19 * inv(((0.5800000000000001 + (0.29000000000000004 * (-1.9951431992266675 + (0.3861777173669346 * x_1)))) * (-0.081 + (0.0015999999999999999 * arctan((((-3.24 * (-1.9951431992266675 + (0.3861777173669346 * x_1))) - (0.8480000000000001 + (4.97 * (-2.1650620520807715 + (0.38592391333961634 * x_0))))) + (0.47200000000000003 + (0.739 * ((((-5.2 * (-1.9951431992266675 + (0.3861777173669346 * x_1))) - (-0.0371 + (0.00894 * inv((0.0060999999999999995 + (0.343 * (-1.9951431992266675 + (0.3861777173669346 * x_1)))))))) + (0.0713 + (-0.08310000000000001 * (-1.9951431992266675 + (0.3861777173669346 * x_1))))))**2))))))))))),(0.271 + 8.19/((0.11199153803641105*x_1 + 0.001408472224266444)*(0.0015999999999999999*atan(1.9180418492978931*x_0 + 1.251215804268868*x_1 - 0.739*(-2.040215498621252*x_1 + 10.648941035834407 - 0.00894/(0.1324589570568586*x_1 - 0.67823411733474701))**2 - 16.848622364335837) + 0.081)))*(0.0010883054356177181*x_0 + 6.4525013132224451e-5)
feynman_I_30_3,ok,3,BFGS,0.09296335330394845,2.1874917295940075,36,36,36,15.22261643409729,,0.01,(0.005830872418500482 + (9.310142041255855 * abs(((4.661026629449056 + (1.798076465394379 * (-2.7051468847223092 + (0.8846863425384316 * x_0)))) * ((-0.04136273586661229 + (-0.0005256723778333216 * ((-3.275088634537214 * (-2.713917252913514 + (0.9120507374530804 * x_1))))**3)) + (0.053337264133387706 + (0.03462978136270793 * cos((0.3319347424080826 + (60.8002821646819 * sin((0.010396748526196221 + (4.9733341843294845 * (-2.461202600763884 + (0.8634250264942191 * x_2))))))))))))))),9.310142041255855*Abs((1.590733691774184*x_0 - 0.20303431940504933)*(0.0005256723778333216*(2.987047004353868*x_1 - 8.888319550091507)**3 + 0.03462978136270793*cos(60.8002821646819*sin(4.2941011998692907*x_2 - 12.229986280413461) + 0.3319347424080826) + 0.011974528266775416)) + 0.005830872418500482
feynman_I_30_5,ok,3,NoRef,0.9955929186460796,0.00927829501300783,55,34,55,15.434057474136353,,0.01,((0.04 + (0.008 * (-5.1465134878527214 + (3.4065737547807147 * x_0)))) * (-0.2 + (9.0 * inv(((0.25 + (0.1 * (-2.503496805650597 + (0.8524201121194467 * x_2)))) * ((9.0 + (2.1 * (-4.072826686636155 + (1.186008527663161 * x_1)))) + (0.001 + (-0.1 * cos((2.0 + (9.9 * (-4.072826686636155 + (1.186008527663161 * x_1))))))))))))),-(0.027252590038245718*x_0 - 0.0011721079028217712)*((0.01704840224238894*x_2 - 6.993611301194247e-5)*(2.490617908092638*x_1 - 0.1*cos(11.74148442386529*x_1 - 38.32098419769794) + 0.4480639580640741) - 9.0)/((0.08524201121194467*x_2 - 0.0003496805650597123)*(2.490617908092638*x_1 - 0.1*cos(11.74148442386529*x_1 - 38.32098419769794) + 0.4480639580640741))
feynman_I_32_17,ok,6,NoRef,0.9827170060809549,0.674272504067121,38,38,38,11.059791326522827,,0.01,((0.336 + (4.3100000000000005 * exp(((((-0.8310000000000001 * (-7.094423785619939 + (1.79517298980545 * x_5))) - (-0.7110000000000001 + (-0.367 * (-5.422314254425465 + (3.6430504379238773 * x_3))))) + (0.365 + (0.23700000000000002 * (-5.764932660258052 + (3.78687650449493 * x_1))))) + (0.133 + (0.999 * (-5.377145912979087 + (3.5490731972883967 * x_4)))))))) * ((-0.00381 + (0.643 * ((5.7700000000000005 + (-5.22090641103695 + (3.5546784205957644 * x_2))))**2)) * (0.00374 + (0.00067 * (-5.167560062937342 + (3.539922280882652 * x_0)))))),(0.002371747928191377*x_0 + 0.0002777347578319806)*(0.643*(3.5546784205957644*x_2 + 0.54909358896305086)**2 - 0.00381)*(0.84989448801009736*exp(0.89748973156529853*x_1 + 1.3369995107180629*x_3 + 3.5455241240911083*x_4 - 1.491788754528329*x_5) + 0.336)
feynman_I_32_5,ok,4,NoRef,0.970468467685358,0.11057889133075997,43,43,43,15.022573947906494,,0.01,((0.01 + (0.0047 * (-2.5999126994662913 + (0.8603722624673278 * x_0)))) * (0.1 + (0.02 * (((0.2 + (0.08 * (-2.6293091772736408 + (0.8973551875146073 * x_1)))) * (0.01 + (-9.0 * inv(((0.02 + (0.0092 * (-2.7279182964428794 + (0.9289890799688245 * x_3)))) * ((6.0 + (1.2 * (-2.5204631409860694 + (0.8420799699938597 * x_2)))) + (-0.1 + (-0.7000000000000001 * (-2.5999126994662913 + (0.8603722624673278 * x_0)))))))))))**2))),(0.004043749633596441*x_0 - 0.0022195896874915694)*(0.02*(0.01 - 9.0/((0.008546699535713185*x_3 - 0.0050968483272744896)*(-0.6022605837271295*x_0 + 1.010495963992632*x_2 + 4.695383120443121)))**2*(0.07178841500116859*x_1 - 0.010344734181891257)**2 + 0.1)
feynman_I_34_1,ok,3,NoRef,0.9923899719987925,0.16241080666515387,48,48,48,18.5040225982666,,0.01,((0.0718 + (0.028 * (-2.588994719877589 + (0.8403804552900841 * x_2)))) * (((0.8470000000000001 * sin((((98.60000000000001 * (-2.588994719877589 + (0.8403804552900841 * x_2))) - (-34.300000000000004 + (0.558 * (-3.213191526129124 + (0.49872911299177847 * x_0))))) + (0.7240000000000001 + (-0.403 * (-3.213191526129124 + (0.49872911299177847 * x_0))))))) - (-41.300000000000004 + (-0.556 * inv(((63.1 + (-0.8150000000000001 * (-2.588994719877589 + (0.8403804552900841 * x_2)))) + (-34.800000000000004 + (0.0985 * (-5.224059625126184 + (3.4221881154884906 * x_1))))))))) + (-0.00047 + (8.74 * inv(((-0.00684 + (0.218 * (-3.213191526129124 + (0.49872911299177847 * x_0)))) + (0.604 + (-0.07360000000000001 * (-5.224059625126184 + (3.4221881154884906 * x_1)))))))))),(0.02353065274812236*x_2 - 0.0006918521565724908)*(-0.8470000000000001*sin(0.47927867758509915*x_0 - 82.8615128916023*x_2 + 217.16300232332021) + 41.299530000000004 + 0.556/(0.33708552937561634*x_1 - 0.6849100710614186*x_2 + 29.895460823625304) + 8.74/(0.10872294663220771*x_0 - 0.25187304529995294*x_1 + 0.2811750357131381))
